subject,roi,cluster_id,hits,hit_rate,birth,death,persistence,maxdist_full,shift_added,robust,B,subsample_frac,persist_floor_frac,top_L,cluster_tol_frac,min_hits,strict_tag
2,V1,13,22,0.11,6.697845666304879,8.02481458498084,1.3269689186759617,13.026131370173527,8.510231153176857,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,14,19,0.095,4.988209247589111,6.199594497680664,1.2113852500915527,13.026131370173527,8.510231153176857,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,15,12,0.06,3.7697103023529053,7.829943339029948,4.060233036677043,13.026131370173527,8.510231153176857,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,18,11,0.055,6.810365200042725,8.354313330216842,1.5439481301741167,13.026131370173527,8.510231153176857,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,11,10,0.05,5.759164651234944,6.97711702187856,1.2179523706436157,13.026131370173527,8.510231153176857,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,19,6,0.03,5.969613711039226,7.776534716288249,1.8069210052490234,13.026131370173527,8.510231153176857,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,16,5,0.025,4.838258171081543,7.553603935241699,2.715345764160156,13.026131370173527,8.510231153176857,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,17,4,0.02,5.228677272796631,7.608825445175171,2.38014817237854,13.026131370173527,8.510231153176857,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,10,2,0.01,5.015786170959473,6.822381496429443,1.8065953254699707,13.026131370173527,8.510231153176857,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,21,1,0.005,6.322835922241211,8.30019760131836,1.9773616790771484,13.026131370173527,8.510231153176857,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V1,20,1,0.005,5.584444522857666,7.260597229003906,1.6761527061462402,13.026131370173527,8.510231153176857,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,0,174,0.87,5.410298976855524,6.998600906440342,1.5883019295848189,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,6,164,0.82,4.652551815698021,6.753500431776047,2.1009486160780253,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,1,157,0.785,5.145510138446138,6.734475836499047,1.5889656980529085,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,10,113,0.565,3.327161422142616,7.0287412537468805,3.7015798316042647,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,12,98,0.49,3.1309735774993896,6.7029185830330364,3.5719450055336464,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,9,96,0.48,2.637437105178833,6.564364219705264,3.9269271145264306,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,11,85,0.425,2.4731477092294134,7.203381538391113,4.7302338291617,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,4,83,0.415,2.333034038543701,6.036543369293213,3.7035093307495117,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,5,83,0.415,3.9984779357910156,6.224300373031433,2.2258224372404167,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,2,75,0.375,5.724443306294522,7.1034772895103275,1.3790339832158052,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,13,53,0.265,4.627779356070927,7.059954745428903,2.4321753893579756,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,8,44,0.22,4.795607599345121,6.342387914657593,1.5467803153124722,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,15,42,0.21,4.395039626530239,6.030533404577346,1.6354937780471075,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,7,33,0.165,5.06285743152394,7.006466024062213,1.9436085925382727,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,14,26,0.13,2.471191883087158,7.53174431507404,5.060552431986882,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,18,22,0.11,5.103872776031494,6.397778577274746,1.2939058012432523,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,17,19,0.095,5.40926025130532,7.415321393446489,2.006061142141169,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,16,15,0.075,2.333034038543701,6.5957029342651365,4.262668895721435,11.785364628838135,7.720423066125942,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,3,7,0.035,2.637437105178833,6.93986177444458,4.302424669265747,11.785364628838135,7.720423066125942,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,20,6,0.03,5.482445061206818,6.69751250743866,1.215067446231842,11.785364628838135,7.720423066125942,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,22,3,0.015,4.750685691833496,6.036543369293213,1.2858576774597168,11.785364628838135,7.720423066125942,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,19,2,0.01,5.972999572753906,7.2790868282318115,1.3060872554779053,11.785364628838135,7.720423066125942,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V2,21,1,0.005,5.032080173492432,7.548854827880859,2.5167746543884277,11.785364628838135,7.720423066125942,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,2,199,0.995,3.672098869569086,5.204720456968953,1.5326215873998668,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,1,191,0.955,3.2877105499598125,4.861953133442363,1.5742425834825502,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,9,136,0.68,3.7121051082834167,5.496636323761522,1.7845312154781052,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,8,113,0.565,3.2275903187692165,5.294283792376518,2.0666934736073017,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,11,110,0.55,2.3253884315490723,5.435566273602572,3.1101778420535,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,7,98,0.49,2.732727289199829,5.171286475901701,2.438559186701872,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,6,84,0.42,2.0498433113098145,5.113721609115601,3.063878297805786,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,0,79,0.395,2.843989133834839,4.777124133291124,1.933134999456285,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,3,51,0.255,3.5229500777581158,4.941792803652146,1.4188427258940304,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,10,50,0.25,3.0758567043379244,4.5301693374035406,1.4543126330656164,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,4,47,0.235,3.993693514664968,5.43316703637441,1.439473521709442,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,12,31,0.155,3.073451429605484,4.851179003715515,1.7777275741100311,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,13,13,0.065,3.453943967819214,5.184233041910025,1.730289074090811,9.567964554833008,6.152104140328003,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,15,8,0.04,2.732727289199829,5.42627340555191,2.6935461163520813,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,14,7,0.035,3.066521406173706,4.792454855782645,1.7259334496089391,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,16,3,0.015,3.9755707581837973,5.6158037185668945,1.6402329603830974,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,20,2,0.01,3.1219615936279297,5.066285610198975,1.944324016571045,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,19,2,0.01,4.245003938674927,5.620169639587402,1.3751657009124756,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,5,2,0.01,3.8361730575561523,5.1834025382995605,1.3472294807434082,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,18,1,0.005,2.0498433113098145,5.404066562652588,3.3542232513427734,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V3,17,1,0.005,3.3220555782318115,4.680825233459473,1.3587696552276611,9.567964554833008,6.152104140328003,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,1,200,1.0,2.6403716908799515,4.876288634520751,2.2359169436407997,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,2,174,0.87,2.2991952090290004,4.652027674893427,2.3528324658644264,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,3,144,0.72,2.942314613433111,5.273254502387274,2.3309398889541626,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,0,101,0.505,2.140509605407715,5.230592774872733,3.090083169465018,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,6,94,0.47,1.6714425086975098,4.932569630602573,3.261127121905063,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,4,90,0.45,2.0545464096069335,4.375218051910401,2.320671642303467,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,10,23,0.115,3.275251370209914,5.358141862429106,2.0828904922191915,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,5,17,0.085,2.0673976441224418,4.802847842375438,2.735450198252996,12.855088324354721,6.119970561073853,True,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,8,9,0.045,2.662264903386434,5.243755393558079,2.5814904901716442,12.855088324354721,6.119970561073853,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,9,5,0.025,2.6412477493286133,4.644566345214844,2.0033185958862303,12.855088324354721,6.119970561073853,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,7,5,0.025,2.9819861888885497,4.98394365310669,2.0019574642181395,12.855088324354721,6.119970561073853,False,200,0.8,0.05,10,0.02,10,STRICT2
2,V4,11,2,0.01,2.942405939102173,5.545816421508789,2.603410482406616,12.855088324354721,6.119970561073853,False,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,4,187,0.935,10.717572388232954,17.241862978711225,6.5242905904782695,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,6,132,0.66,9.524898769980982,17.023058288975765,7.498159518994783,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,2,127,0.635,5.4747880989650515,17.35670114013384,11.881913041168788,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,1,113,0.565,4.227283904131721,17.52641906738281,13.29913516325109,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,7,108,0.54,9.644831657409668,18.759371881131774,9.114540223722104,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,3,100,0.5,6.677644729614258,16.96630439758301,10.28865966796875,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,5,91,0.455,12.158607085545858,17.602658655129225,5.444051569583369,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,9,72,0.36,13.415523064763923,18.101999069515028,4.686476004751105,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,8,69,0.345,12.449203647979319,17.627254342379636,5.178050694400317,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,11,45,0.225,9.69332504272461,15.9048433303833,6.211518287658691,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,0,19,0.095,4.471338272094727,18.703361009296618,14.232022737201891,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,10,19,0.095,12.19683666229248,16.762323951721193,4.565487289428711,36.65293287585838,19.22662389378412,True,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,13,7,0.035,13.354191144307455,17.249203364054363,3.8950122197469077,36.65293287585838,19.22662389378412,False,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,12,6,0.03,14.078365325927734,18.84255377451579,4.764188448588054,36.65293287585838,19.22662389378412,False,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,16,4,0.02,9.670108795166016,17.83748435974121,8.167375564575195,36.65293287585838,19.22662389378412,False,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,18,4,0.02,11.27118968963623,16.020435571670532,4.749245882034302,36.65293287585838,19.22662389378412,False,200,0.8,0.05,10,0.02,10,STRICT2
2,LO2,15,4,0.02,14.466581726074219,17.788916397094727,3.3223346710205077,36.65293287585838,19.22662389378412,False,200,0.8,0.05,10,0.02,10,STRICT2
